country,iso3,year,under_sanctions,scope,stated_justification,legal_authority,layer1_ofac_events,layer2_multilateral,layer3_agency_actions,layer4_kinetic,eiii_score,polity,friction,degradation,resource_density,fiscal_pressure,gdp_pc_log,trend,vdem_electoral,vdem_elections,eiii_equal,eiii_rawcount,eiii_financial,friction_z,resource_density_z,fiscal_pressure_z,gdp_pc_log_z,trend_z,regime_z,fric_x_fiscal
Pakistan,PAK,2016,1,targeted,terrorism,IEEPA,0,41,0,10,51,7.0,2.6541,0,0.97,1.276,7.262,71,0.429,0.337,2,51,41,-1.158589406712788,-0.7754453710717157,-0.8641763418918131,0.020934479404028483,0.9185827253330681,1.2696126900254874,1.0012255552476632
Pakistan,PAK,2017,1,targeted,terrorism,IEEPA,0,2,0,1,3,7.0,2.7675,0,1.11,1.339,7.326,72,0.419,0.337,2,3,2,-0.9962087900681605,-0.765413251093398,-0.7662195386946504,0.07407776045340136,0.9999607279913213,1.2040113544034985,0.7633146395695818
Pakistan,PAK,2018,1,targeted,terrorism,IEEPA,0,0,0,1,1,7.0,2.8073,0,1.24,1.573,7.358,73,0.395,0.318,1,1,0,-0.9392180621805399,-0.7560977111135313,-0.40237998396233166,0.1006494009780878,1.0813387306495745,1.0465681489107252,0.3779225487973379
Pakistan,PAK,2019,1,targeted,terrorism,IEEPA,0,1134,0,0,1134,7.0,3.1196,0,1.3,1.742,7.237,74,0.368,0.29,1,50,1134,-0.49202699888144663,-0.7517982311228236,-0.1396069722112125,0.00017538524411766165,1.1627167333078277,0.8694445427313549,0.0686903995600084
Pakistan,PAK,2020,1,targeted,terrorism,IEEPA,0,0,0,0,0,7.0,2.7729,0,1.12,1.616,7.153,75,0.377,0.317,0,0,0,-0.98847637975175,-0.7646966710949468,-0.3355205786055378,-0.06957517113318461,1.244094735966081,0.928485744791145,0.33165416687221444
Pakistan,PAK,2021,1,targeted,terrorism,IEEPA,0,0,0,0,0,7.0,2.7469,0,1.44,1.485,7.283,76,0.394,0.311,0,0,0,-1.0257065034974315,-0.7417661111445059,-0.5392085344599556,0.038372118498354604,1.3254727386243341,1.0400080153485263,0.5530697005368954
Panama,PAN,1988,1,comprehensive,narcotics,IEEPA,4,0,0,0,4,-8.0,2.9855,0,0.13,2.899,7.828,43,0.132,0.04,1,4,4,-0.6840485217389825,-0.835638090941623,1.6593774928541416,0.49092037118442006,-1.3600013490980225,-0.6787469779475842,-1.1350947209938145
Panama,PAN,1989,1,comprehensive,narcotics,IEEPA,0,0,0,7,7,8.0,3.0956,0,0.14,2.995,7.809,44,0.146,0.086,1,7,0,-0.5263932669543837,-0.8349215109431717,1.8086450024879135,0.4751434596228874,-1.2786233464397694,-0.5869051080767999,-0.9520585516203323
Panama,PAN,1990,1,comprehensive,narcotics,IEEPA,0,0,0,0,0,8.0,3.1751,0,0.27,3.091,7.871,45,0.476,0.326,0,0,0,-0.4125550039627799,-0.8256059709633052,1.9579125121216856,0.5266260131394676,-1.197245343781516,1.5779389674488353,-0.8077466041971383
Russia,RUS,2014,1,sectoral,national_security,IEEPA,13,0,0,1,14,4.0,2.5648,1,12.43,1.3,9.551,69,0.264,0.33,2,11,13,-1.2864605625008414,0.045755307153446875,-0.8268594644833701,1.9216371406855042,0.7558267200165616,0.18719065226266993,1.0637220917884207
Russia,RUS,2015,1,sectoral,national_security,IEEPA,1,1,0,0,2,4.0,2.4674,1,9.76,1.22,9.135,70,0.265,0.342,2,2,2,-1.4259303337635107,-0.1455715524330439,-0.9512490558448468,1.5762058138645805,0.8372047226748148,0.19375078582486885,1.3564148836930667
Russia,RUS,2016,1,sectoral,national_security,IEEPA,0,3,0,0,3,4.0,2.2799,1,8.19,1.276,9.067,71,0.263,0.334,1,3,3,-1.6944168030833315,-0.2580746121898943,-0.8641763418918131,1.519741077749622,0.9185827253330681,0.18063051870047103,1.464274914528574
Russia,RUS,2017,1,sectoral,national_security,IEEPA,0,1,1,0,2,4.0,2.2383,1,9.72,1.339,9.274,72,0.261,0.33,2,2,2,-1.7539850010764222,-0.14843787242684894,-0.7662195386946504,1.6916263773936866,0.9999607279913213,0.16751025157607324,1.3439375784021121
Russia,RUS,2018,1,sectoral,national_security,IEEPA,3,0,0,0,3,4.0,2.4472,1,14.47,1.573,9.325,73,0.264,0.349,1,3,3,-1.454855276058233,0.1919376268375073,-0.40237998396233166,1.7339749294799056,1.0813387306495745,0.18719065226266993,0.5854046426478253
Russia,RUS,2019,1,sectoral,national_security,IEEPA,0,0,0,0,0,4.0,2.7305,1,12.21,1.742,9.346,74,0.259,0.345,0,0,0,-1.0491901200139384,0.029990547187518878,-0.1396069722112125,1.7514125685742317,1.1627167333078277,0.15438998445167543,0.1464742559290646
Russia,RUS,2020,1,sectoral,national_security,IEEPA,0,0,0,0,0,4.0,2.5555,1,7.59,1.616,9.221,75,0.255,0.323,0,0,0,-1.2997774913791047,-0.30106941209697086,-0.3355205786055378,1.6476170977746754,1.244094735966081,0.12814945020287982,0.4361020959659716
Russia,RUS,2021,1,sectoral,national_security,IEEPA,4,0,2,0,6,4.0,2.5441,0,18.51,1.485,9.427,76,0.245,0.302,2,6,6,-1.31610146871375,0.48143594621182306,-0.5392085344599556,1.8186720336523439,1.3254727386243341,0.06254811458089082,0.7096531441457363
Sierra Leone,SLE,2001,1,targeted,human_rights,IEEPA,4,1668,0,0,1672,2.0,3.0582,0,8.05,1.948,5.881,56,0.232,0.0,2,54,1672,-0.579947368034711,-0.2681067321682121,0.18069622554458947,-1.1257978819894692,-0.3020873145407305,-0.022733621727694706,-0.10479430041839119
Sierra Leone,SLE,2002,1,targeted,human_rights,IEEPA,0,69,0,0,69,5.0,3.0488,0,8.44,1.564,5.964,57,0.43,0.371,1,50,69,-0.5934074896966112,-0.24016011222861242,-0.41637381299049764,-1.0568776893785636,-0.22070931188247725,1.2761728235876864,0.24707933914209743
Sierra Leone,SLE,2003,1,targeted,human_rights,IEEPA,0,63,0,0,63,5.0,3.375,0,12.88,1.336,6.025,58,0.56,0.563,1,50,63,-0.1263126294719418,0.07800140708375439,-0.7708841483707056,-1.0062254996283801,-0.13933130922422401,2.1289901866735432,0.09737240379894235
Sierra Leone,SLE,2004,1,targeted,human_rights,IEEPA,0,61,0,0,61,5.0,3.2018,0,11.1,1.312,6.035,59,0.557,0.563,1,50,61,-0.3743225307316375,-0.04954983264057289,-0.8082010257791487,-0.9979218619644158,-0.05795330656597079,2.1093097859869463,0.30252785330955634
Somalia,SOM,2013,1,targeted,terrorism,IEEPA,0,0,0,1,1,5.0,3.0136,1,17.81,1.309,5.975,68,0.162,0.0,1,1,0,-0.643811349536919,0.4312753463202335,-0.8128656354552042,-1.0477436879482032,0.6744487173583084,-0.4819429710816174,0.5233321217546002
Somalia,SOM,2014,1,targeted,terrorism,IEEPA,0,0,0,0,0,5.0,3.1365,1,18.29,1.3,6.062,69,0.162,0.0,0,0,0,-0.4678274184467539,0.46567118624589476,-0.8268594644833701,-0.9755020402717115,0.7558267200165616,-0.4819429710816174,0.38682752868752046
Somalia,SOM,2015,1,targeted,terrorism,IEEPA,0,0,0,5,5,5.0,2.9092,1,18.88,1.22,6.099,70,0.162,0.0,1,5,0,-0.7933046156541952,0.5079494061545201,-0.9512490558448468,-0.944778580915043,0.8372047226748148,-0.4819429710816174,0.7546302666384123
Somalia,SOM,2016,1,targeted,terrorism,IEEPA,0,0,0,5,5,5.0,3.0897,1,19.55,1.276,6.133,71,0.16,0.0,1,5,0,-0.5348416411889807,0.5559602660507558,-0.8641763418918131,-0.9165462128575638,0.9185827253330681,-0.49506323820601517,0.462197492974107
Somalia,SOM,2017,1,targeted,terrorism,IEEPA,0,0,0,5,5,5.0,2.8588,1,18.7,1.339,6.236,72,0.167,0.0,1,5,0,-0.8654737786073626,0.49505096618239713,-0.7662195386946504,-0.8310187449187296,0.9999607279913213,-0.4491423032706229,0.6631429193968494
Somalia,SOM,2018,1,targeted,terrorism,IEEPA,0,0,0,5,5,5.0,3.1307,1,11.74,1.573,6.233,73,0.154,0.0,1,5,0,-0.4761325998977134,-0.003688712739691157,-0.40237998396233166,-0.833509836217919,1.0813387306495745,-0.5344240395792086,0.1915862279107852
Somalia,SOM,2019,1,targeted,terrorism,IEEPA,0,0,0,8,8,5.0,3.2497,1,10.73,1.742,6.291,74,0.148,0.0,1,8,0,-0.30573318736940086,-0.07606329258327005,-0.1396069722112125,-0.7853487377669243,1.1627167333078277,-0.573784840952402,0.04268248459312537
Somalia,SOM,2020,1,targeted,terrorism,IEEPA,0,569,0,8,577,5.0,3.1747,1,11.46,1.616,6.25,75,0.154,0.0,2,58,569,-0.41312777509732873,-0.023752952696326848,-0.3355205786055378,-0.819393652189179,1.244094735966081,-0.5344240395792086,0.13861287013867424
Somalia,SOM,2021,1,targeted,terrorism,IEEPA,0,0,0,8,8,5.0,3.1612,1,11.24,1.485,6.308,76,0.161,0.0,1,8,0,-0.4324588008883559,-0.039517712662254977,-0.5392085344599556,-0.7712325537381851,1.3254727386243341,-0.4885031046438163,0.23318547624132016
South Sudan,SSD,2014,1,targeted,human_rights,IEEPA,4,0,0,0,4,0.0,2.2348,1,28.46,1.3,7.125,69,0.164,0.0,1,4,4,-1.758996748503726,1.194433044670843,-0.8268594644833701,-0.09282535659228487,0.7558267200165616,-0.4688227039572196,1.4544431094957802
South Sudan,SSD,2015,1,targeted,human_rights,IEEPA,0,6,0,0,6,0.0,2.1763,1,13.05,1.22,6.985,70,0.166,0.0,1,6,6,-1.8427645269315098,0.09018326705742609,-0.9512490558448468,-0.20907628388778768,0.8372047226748148,-0.4557024368328218,1.7529280163879744
Sudan,SDN,1997,1,comprehensive,terrorism,IEEPA,4,0,0,0,4,-7.0,4.626,1,0.26,2.844,5.922,52,0.151,0.055,1,4,4,1.665029093829902,-0.8263225509617564,1.5738596487931262,-1.091752967567215,-0.6275993251737434,-0.5541044402658053,2.6205221048454668
Sudan,SDN,1998,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-7.0,4.6408,1,0.26,2.661,5.86,53,0.151,0.055,0,0,0,1.686221625808212,-0.8263225509617564,1.289318458553749,-1.1432355210837946,-0.5462213225154902,-0.5541044402658053,2.1740766673670406
Sudan,SDN,1999,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-7.0,4.0948,1,2.11,2.386,5.783,54,0.149,0.055,0,0,0,0.9043890271488952,-0.6937552512482703,0.8617292382486736,-1.2071735310963212,-0.464843319857237,-0.5672247073902031,0.7793384674454765
Sudan,SDN,2000,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-7.0,4.0429,1,10.78,2.175,5.892,55,0.131,0.003,0,0,0,0.8300719724411691,-0.07248039259101374,0.5336516910327789,-1.116663880559108,-0.38346531719898375,-0.6853071115097831,0.44296931177214416
Sudan,SDN,2001,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-7.0,3.9576,1,6.91,1.948,6.112,56,0.172,0.053,0,0,0,0.7079285279986045,-0.34979685199165766,0.18069622554458947,-0.9339838519518892,-0.3020873145407305,-0.41634163545962855,0.12792001296468505
Sudan,SDN,2002,1,comprehensive,terrorism,IEEPA,0,3,0,0,3,-7.0,3.9741,1,7.22,1.564,6.227,57,0.173,0.053,1,3,3,0.731555337298749,-0.3275828720396681,-0.41637381299049764,-0.8384920188162972,-0.22070931188247725,-0.4097815018974297,-0.30460048520462973
Sudan,SDN,2003,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-7.0,4.1302,1,7.01,1.336,6.364,58,0.173,0.053,0,0,0,0.9550792725564775,-0.3426310520071449,-0.7708841483707056,-0.7247321828199839,-0.13933130922422401,-0.4097815018974297,-0.7362554716512132
Sudan,SDN,2004,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-7.0,3.995,1,10.14,1.312,6.558,59,0.179,0.061,0,0,0,0.7614826290789319,-0.11834151249189535,-0.8082010257791487,-0.5636416121390725,-0.05795330656597079,-0.37042070052423626,-0.6154310419345957
Sudan,SDN,2005,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-7.0,3.7095,1,12.48,1.411,6.809,60,0.198,0.062,0,0,0,0.3526672317946179,0.04933820714570331,-0.6542689064693215,-0.3552203067735631,0.023424696092282447,-0.24577816284245715,-0.23073920409382737
Sudan,SDN,2006,1,comprehensive,terrorism,IEEPA,3,3,0,0,6,-7.0,3.7954,1,12.54,1.64,7.032,61,0.199,0.062,2,6,6,0.47566983293900517,0.05363768713641088,-0.29820370119709516,-0.17004918686715476,0.10480269875053569,-0.23921802928025823,-0.14184650473021526
Sudan,SDN,2007,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-7.0,3.9877,1,13.68,1.638,7.275,62,0.198,0.064,0,0,0,0.7510295558734131,0.1353278069598564,-0.3013134409811321,0.031729208367182994,0.18618070140878892,-0.24577816284245715,-0.22629529975874954
Sudan,SDN,2008,1,comprehensive,terrorism,IEEPA,0,0,1,0,1,-7.0,4.0096,1,17.98,1.711,7.331,63,0.201,0.07,1,1,1,0.7823887754899682,0.44345720629390534,-0.1878079388637845,0.07822957928538427,0.2675587040670422,-0.22609776215586044,-0.14693882331493116
Sudan,SDN,2009,1,comprehensive,terrorism,IEEPA,0,0,1,0,1,-7.0,4.0465,1,9.84,1.291,7.072,64,0.202,0.07,1,1,1,0.8352269126521091,-0.1398389124454337,-0.8408532935115364,-0.1368346362112967,0.3489367067252954,-0.21953762859366155,-0.7023033003329983
Sudan,SDN,2010,1,comprehensive,terrorism,IEEPA,0,0,2,0,2,-7.0,3.7866,1,11.94,1.304,7.174,65,0.213,0.104,1,2,2,0.4630688679789284,0.010642887229334319,-0.8206399849152963,-0.05213753203885849,0.43031470938354865,-0.14737615940947382,-0.3800128288329711
Sudan,SDN,2011,1,comprehensive,terrorism,IEEPA,0,0,1,0,1,-4.0,3.6469,1,16.78,1.474,7.195,66,0.212,0.116,1,1,1,0.26302854923770747,0.3574676064797522,-0.5563121032721589,-0.03469989294453311,0.5116927120418019,-0.15393629297167272,-0.14632596544705365
Sudan,SDN,2012,1,comprehensive,terrorism,IEEPA,0,0,2,0,2,-4.0,3.6655,1,6.65,1.356,6.927,67,0.211,0.116,1,2,2,0.2896624069942339,-0.36842793195139084,-0.7397867505303365,-0.2572373823387824,0.5930707147000551,-0.1604964265338716,-0.21428841082106012
Sudan,SDN,2013,1,comprehensive,terrorism,IEEPA,0,0,1,0,1,-4.0,3.3786,1,7.52,1.309,7.038,68,0.212,0.123,1,1,1,-0.12115768926100119,-0.30608547208612985,-0.8128656354552042,-0.16506700426877585,0.6744487173583084,-0.15393629297167272,0.09848492207142791
Sudan,SDN,2014,1,comprehensive,terrorism,IEEPA,0,0,2,0,2,-4.0,3.7527,1,5.17,1.3,7.151,69,0.212,0.123,1,2,2,0.41452651432590476,-0.47448177172217976,-0.8268594644833701,-0.07123589866597733,0.7558267200165616,-0.15393629297167272,-0.34275517164967567
Sudan,SDN,2015,1,comprehensive,terrorism,IEEPA,0,0,3,0,3,-4.0,3.8314,1,2.98,1.22,7.164,70,0.22,0.168,1,3,3,0.5272192350484108,-0.6314127913830092,-0.9512490558448468,-0.06044116970282355,0.8372047226748148,-0.1014552244740815,-0.5015167995630432
Sudan,SDN,2016,1,comprehensive,terrorism,IEEPA,0,0,1,0,1,-4.0,4.1007,1,2.74,1.276,6.94,71,0.219,0.173,1,1,1,0.9128374013834917,-0.6486107113458399,-0.8641763418918131,-0.2464426533756279,0.9185827253330681,-0.10801535803628041,-0.7888524862696146
Sudan,SDN,2017,1,comprehensive,terrorism,IEEPA,3,0,8,0,11,-4.0,3.6984,1,2.48,1.339,6.874,72,0.226,0.186,2,11,11,0.33677283281088466,-0.667241791305573,-0.7662195386946504,-0.3012466619577942,0.9999607279913213,-0.062094423100888106,-0.2580419246012467
Sudan,SDN,2018,1,comprehensive,terrorism,IEEPA,0,0,3,0,3,-4.0,3.763,1,6.15,1.573,6.594,73,0.227,0.186,1,3,3,0.4292753710405402,-0.4042569318739546,-0.40237998396233166,-0.5337485165487998,1.0813387306495745,-0.055534289538689205,-0.17273181691471653
Sudan,SDN,2019,1,comprehensive,terrorism,IEEPA,0,0,6,0,6,-4.0,3.8496,0,8.26,1.742,6.565,74,0.193,0.051,1,6,6,0.5532803216703883,-0.25305855220073536,-0.1396069722112125,-0.5578290657742968,1.1627167333078277,-0.2785788306534516,-0.07724179049244861
Sudan,SDN,2020,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-4.0,3.6592,1,9.29,1.616,6.359,75,0.167,0.0,0,0,0,0.28064126162508735,-0.17925081236025395,-0.3355205786055378,-0.728884001651966,1.244094735966081,-0.4491423032706229,-0.09416091848103741
Sudan,SDN,2021,1,comprehensive,terrorism,IEEPA,0,42,0,0,42,-4.0,3.7954,1,12.75,1.485,6.568,76,0.163,0.0,1,42,42,0.47566983293900517,0.06868586710388774,-0.5392085344599556,-0.5553379744751081,1.3254727386243341,-0.4753828375194185,-0.2564852335058529
Syria,SYR,1979,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-9.0,3.2637,1,16.93,1.623,7.044,34,0.143,0.061,0,0,0,-0.28568619766018727,0.36821630645652126,-0.32463648936140876,-0.1600848216703977,-2.0924033730223015,-0.6065855087633965,0.09274416426741271
Syria,SYR,1980,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-9.0,3.6374,1,15.4,1.839,7.285,35,0.143,0.061,0,0,0,0.2494252347921698,0.258579566693476,0.011215407314577753,0.04003284603114732,-2.0110253703640484,-0.6065855087633965,0.0027974056027283744
Syria,SYR,1981,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-9.0,3.5896,1,10.93,2.144,7.424,36,0.143,0.061,0,0,0,0.1809790842135701,-0.06173169261424458,0.4854507243802072,0.15545340956025414,-1.9296473677057953,-0.6065855087633965,0.08785642752914412
Syria,SYR,1982,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-9.0,3.5112,1,8.1,2.543,7.44,37,0.143,0.062,0,0,0,0.06871594184197603,-0.2645238321759558,1.1058438112955713,0.16873922982259734,-1.848269365047542,-0.6065855087633965,0.07598909902329559
Syria,SYR,1983,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-9.0,3.7059,0,7.88,2.471,7.482,38,0.143,0.062,0,0,0,0.3475122915836779,-0.28028859214188384,0.9938931790702423,0.2036145080112481,-1.7668913623892888,-0.6065855087633965,0.34539009624808664
Syria,SYR,1984,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-9.0,3.6709,0,7.54,2.752,7.442,39,0.143,0.062,0,0,0,0.29739481731064454,-0.3046523120892272,1.4308116187274282,0.17039995735539007,-1.6855133597310354,-0.6065855087633965,0.4255159599573911
Syria,SYR,1985,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-9.0,3.9743,0,6.54,2.984,7.342,40,0.143,0.062,0,0,0,0.7318417228660234,-0.3763103119343549,1.7915414336757103,0.08736358071574458,-1.6041353570727823,-0.6065855087633965,1.3111247694070975
Syria,SYR,1986,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-9.0,3.9163,0,2.77,2.97,7.097,41,0.143,0.063,0,0,0,0.6487899083564259,-0.6464609713504861,1.7697732551874523,-0.11607554205138515,-1.522757354414529,-0.6065855087633965,1.1482110280447209
Syria,SYR,1987,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-9.0,4.3302,0,4.02,2.855,6.905,42,0.143,0.063,0,0,0,1.2414648398309518,-0.5568884715440765,1.5909632176053294,-0.2755053851995038,-1.4413793517562759,-0.6065855087633965,1.9751248961213361
Syria,SYR,1988,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-9.0,4.7498,0,7.53,2.899,6.8,43,0.143,0.063,0,0,0,1.842301759972801,-0.3053688920876785,1.6593774928541416,-0.36269358067113144,-1.3600013490980225,-0.6065855087633965,3.057074075544439
Syria,SYR,1989,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-9.0,4.4429,0,12.04,2.995,6.696,44,0.143,0.063,0,0,0,1.402843106990119,0.017808687213847058,1.8086450024879135,-0.44905141237636237,-1.2786233464397694,-0.6065855087633965,2.537245174732296
Syria,SYR,1990,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-9.0,4.0552,0,14.63,3.091,6.886,45,0.144,0.071,0,0,0,0.847684684828549,0.20340290681272774,1.9579125121216856,-0.29128229676103645,-1.197245343781516,-0.6000253752011976,1.6596924507597437
Syria,SYR,1991,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-9.0,3.8762,0,9.29,3.158,6.908,46,0.145,0.075,0,0,0,0.5913696021178932,-0.17925081236025395,2.0620887948869218,-0.27301429390031434,-1.115867341123263,-0.5934652416389987,1.2194566301640448
Syria,SYR,1992,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-9.0,3.7084,0,8.49,3.057,6.898,47,0.144,0.06,0,0,0,0.35109211117460876,-0.23657721223635597,1.9050469357930575,-0.2813179315642794,-1.0344893384650096,-0.6000253752011976,0.6688469505743039
Syria,SYR,1993,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-9.0,4.0158,0,7.55,2.897,6.901,48,0.144,0.06,0,0,0,0.7912667280754766,-0.30393573209077596,1.6562677530701044,-0.27882684026508997,-0.9531113358067564,-0.6000253752011976,1.310549565788703
Syria,SYR,1994,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-9.0,4.3074,0,6.08,2.785,6.569,49,0.144,0.064,0,0,0,1.2088168851616627,-0.4092729918631136,1.4821223251640379,-0.5545076107087114,-0.8717333331485031,-0.6000253752011976,1.7916144925333533
Syria,SYR,1995,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-9.0,4.6046,0,6.07,3.039,6.659,50,0.145,0.072,0,0,0,1.634385838131532,-0.40998957186156487,1.8770592777367257,-0.47977487173303096,-0.7903553304902499,-0.5934652416389987,3.067839100866306
Syria,SYR,1996,1,comprehensive,terrorism,IEEPA,0,0,0,1,1,-9.0,4.6508,0,6.03,2.986,6.822,51,0.145,0.072,1,1,0,1.7005409041719368,-0.41285589185536997,1.7946511734597477,-0.34442557781040933,-0.7089773278319966,-0.5934652416389987,3.0518777291884667
Syria,SYR,1997,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-9.0,4.9238,0,5.05,2.844,6.847,52,0.145,0.072,0,0,0,2.0914572035015953,-0.48308073170359506,1.5738596487931262,-0.32366648365049777,-0.6275993251737434,-0.5934652416389987,3.2916600997688747
Syria,SYR,1998,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-9.0,4.6796,0,3.11,2.661,6.868,53,0.144,0.071,0,0,0,1.7417804258594605,-0.6220972514031428,1.289318458553749,-0.3062288445561724,-0.5462213225154902,-0.6000253752011976,2.2457096538082117
Syria,SYR,1999,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-9.0,4.2982,0,4.49,2.386,6.886,54,0.144,0.062,0,0,0,1.1956431490670358,-0.5232092116168665,0.8617292382486736,-0.29128229676103645,-0.464843319857237,-0.6000253752011976,1.0303206600627821
Syria,SYR,2000,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-6.0,4.0372,0,6.46,2.175,7.037,55,0.15,0.061,0,0,0,0.8219099837738465,-0.3820429519219651,0.5336516910327789,-0.16589736803517258,-0.38346531719898375,-0.5606645738280042,0.438613652717637
Syria,SYR,2001,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-6.0,4.2058,0,5.23,1.948,7.079,56,0.152,0.061,0,0,0,1.0633330169862287,-0.4701822917314721,0.18069622554458947,-0.1310220898465218,-0.3020873145407305,-0.5475443067036064,0.19214026266635237
Syria,SYR,2002,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-6.0,3.7232,0,5.49,1.564,7.076,57,0.15,0.061,0,0,0,0.37228464315291954,-0.4515512117717389,-0.41637381299049764,-0.13351318114571126,-0.22070931188247725,-0.5606645738280042,-0.15500957638738785
Syria,SYR,2003,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-6.0,3.9789,0,5.81,1.336,7.107,58,0.15,0.06,0,0,0,0.7384285909133363,-0.4286206518212981,-0.7708841483707056,-0.10777190438742082,-0.13933130922422401,-0.5606645738280042,-0.5692428954388075
Syria,SYR,2004,1,comprehensive,terrorism,IEEPA,3,0,0,3,6,-6.0,3.8006,0,4.84,1.312,7.221,59,0.149,0.058,2,6,3,0.483115857688142,-0.4981289116710719,-0.8082010257791487,-0.013110435018225558,-0.05795330656597079,-0.5672247073902031,-0.3904547317537296
Syria,SYR,2005,1,comprehensive,terrorism,IEEPA,0,0,0,3,3,-6.0,3.3978,0,5.53,1.411,7.336,60,0.148,0.06,1,3,0,-0.09366467480265141,-0.4486848917779338,-0.6542689064693215,0.08238139811736643,0.023424696092282447,-0.573784840952402,0.06128188435793534
Syria,SYR,2006,1,comprehensive,terrorism,IEEPA,0,1,0,0,1,-6.0,3.7864,0,5.41,1.64,7.449,61,0.148,0.06,1,1,1,0.46278248241165393,-0.4572838517593491,-0.29820370119709516,0.17621250372016495,0.10480269875053569,-0.573784840952402,-0.1380034491043348
Syria,SYR,2007,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-6.0,4.0061,0,4.81,1.638,7.569,62,0.145,0.04,0,0,0,0.7773770280626651,-0.5002786516664257,-0.3013134409811321,0.2758561556877391,0.18618070140878892,-0.5934652416389987,-0.23423414726524772
Syria,SYR,2008,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-6.0,4.0654,0,5.64,1.711,7.795,63,0.144,0.034,0,0,0,0.8622903487595476,-0.44080251179496976,-0.1878079388637845,0.4635183668933369,0.2675587040670422,-0.6000253752011976,-0.16194497310266454
Syria,SYR,2009,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-6.0,4.1823,0,3.3,1.291,7.809,64,0.144,0.034,0,0,0,1.0296827128314774,-0.6084822314325685,-0.8408532935115364,0.4751434596228874,0.3489367067252954,-0.6000253752011976,-0.8658121003562412
Syria,SYR,2010,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-6.0,3.8914,0,4.11,1.304,7.912,65,0.144,0.033,0,0,0,0.6131349052307534,-0.550439251558015,-0.8206399849152963,0.5606709275617217,0.43031470938354865,-0.6000253752011976,-0.5031630193796072
Syria,SYR,2011,1,comprehensive,terrorism,IEEPA,3,0,0,1,4,-6.0,4.2165,1,20.35,1.474,7.99,66,0.144,0.033,2,4,3,1.078654644835413,0.6132866659268579,-0.5563121032721589,0.625439301340645,0.5116927120418019,-0.6000253752011976,-0.6000686341726721
Syria,SYR,2012,1,comprehensive,terrorism,IEEPA,0,0,0,3,3,-9.0,4.0352,1,15.24,1.356,7.548,67,0.144,0.03,1,3,0,0.8190461281011008,0.24711428671825558,-0.7397867505303365,0.2584185165934137,0.5930707147000551,-0.6000253752011976,-0.6059194736423671
Syria,SYR,2013,1,comprehensive,terrorism,IEEPA,0,0,1,3,4,-9.0,4.2781,1,10.47,1.309,6.894,68,0.136,0.0,2,4,1,1.166861399555952,-0.09469437254300322,-0.8128656354552042,-0.2846393866298648,0.6744487173583084,-0.6525064436987886,-0.9485015330381978
Syria,SYR,2014,1,comprehensive,terrorism,IEEPA,0,4,0,16,20,-9.0,4.296,1,5.74,1.3,6.967,69,0.137,0.0,2,20,4,1.1924929078270174,-0.433636711810457,-0.8268594644833701,-0.22402283168292436,0.7558267200165616,-0.6459463101365898,-0.9860240471660645
Syria,SYR,2015,1,comprehensive,terrorism,IEEPA,0,10,0,5,15,-9.0,4.1178,1,3.61,1.22,6.743,70,0.136,0.0,2,15,10,0.9373233673854595,-0.5862682514805789,-0.9512490558448468,-0.4100243153557287,0.8372047226748148,-0.6525064436987886,-0.8916279682467307
